hhsize,nchildren,EarnedIncome,FoodStampAmount,state
2,0,12345,0,WA
2,0,4470,0,WA
2,0,4470,0,WA
2,0,12345,0,WA
2,0,4428,0,WA
2,0,4428,0,WA
3,1,7059,0,WA
3,1,7059,0,WA
3,1,7059,0,WA
3,1,8824,0,WA
3,1,5400,0,WA
3,1,4900,0,WA
3,1,4850,0,WA
3,1,4500,0,WA
6,2,3917,433,WA
6,2,3373,433,WA
6,2,4473,433,WA
6,2,3673,433,WA
1,0,3240,0,WA
1,0,3240,0,WA
1,0,3240,0,WA
1,0,3240,0,WA
1,0,0,152,WA
1,0,0,152,WA
1,0,0,152,WA
1,0,0,152,WA
5,2,866,0,WA
5,2,866,0,WA
5,2,866,0,WA
5,2,866,0,WA
3,0,10904,0,WA
1,0,4367,0,WA
3,0,8404,0,WA
1,0,4367,0,WA
3,0,8404,0,WA
1,0,4367,0,WA
3,0,8421,0,WA
1,0,4367,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,2598,0,WA
1,0,2598,0,WA
1,0,2598,0,WA
1,0,2598,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,0,42,WA
1,0,0,42,WA
1,0,0,42,WA
1,0,0,42,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,9808,0,WA
2,0,9808,0,WA
2,0,9808,0,WA
2,0,10573,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
4,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
5,3,3741,0,WA
5,3,3741,0,WA
5,3,4341,0,WA
5,3,4341,0,WA
5,3,3320,0,WA
5,3,3320,0,WA
5,3,3320,0,WA
5,3,3574,0,WA
5,2,6595,0,WA
5,2,6795,0,WA
5,2,6795,0,WA
5,2,8394,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,1667,0,WA
1,0,1667,0,WA
1,0,1667,0,WA
1,0,1667,0,WA
4,2,1759,0,WA
4,2,1759,0,WA
4,2,1759,0,WA
4,2,1759,0,WA
3,1,3280,0,WA
3,1,3280,0,WA
3,1,3280,0,WA
3,1,3280,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,144,0,WA
1,0,130,0,WA
1,0,154,0,WA
1,0,159,0,WA
4,2,0,0,WA
4,2,0,0,WA
4,2,0,0,WA
4,2,0,0,WA
2,0,0,99,WA
2,0,0,99,WA
2,0,0,99,WA
2,0,0,99,WA
1,0,3727,0,WA
1,0,3667,0,WA
1,0,3667,0,WA
1,0,3667,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
5,3,0,0,WA
5,0,0,0,WA
5,3,0,0,WA
5,0,0,0,WA
5,3,0,0,WA
5,0,0,0,WA
5,3,0,0,WA
5,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,2511,0,WA
2,0,2511,0,WA
2,0,5196,0,WA
2,0,5196,0,WA
2,0,5196,0,WA
2,0,5196,0,WA
2,0,8219,0,WA
2,0,8219,0,WA
2,0,8219,0,WA
2,0,8925,0,WA
7,5,4167,0,WA
7,5,4167,0,WA
7,5,4167,0,WA
7,5,4167,0,WA
1,0,6667,0,WA
1,0,6667,0,WA
1,0,6667,0,WA
1,0,6667,0,WA
1,0,9167,0,WA
1,0,9167,0,WA
1,0,9167,0,WA
1,0,9167,0,WA
4,2,4978,0,WA
4,2,4978,0,WA
4,2,4978,0,WA
4,2,4978,0,WA
2,0,15667,0,WA
2,0,15667,0,WA
2,0,15667,0,WA
2,0,15667,0,WA
2,0,2532,0,WA
2,0,2457,0,WA
2,0,2457,0,WA
2,0,2692,0,WA
3,1,9770,0,WA
4,2,900,0,WA
3,1,9770,0,WA
4,2,900,0,WA
3,1,41770,0,WA
4,2,900,0,WA
4,2,900,0,WA
3,1,9770,0,WA
1,0,0,110,WA
1,0,0,110,WA
1,0,0,110,WA
1,0,0,110,WA
1,0,6083,0,WA
1,0,6083,0,WA
1,0,6083,0,WA
1,0,6083,0,WA
2,0,1500,0,WA
2,0,1481,0,WA
2,0,1481,0,WA
2,0,1481,0,WA
2,0,4382,0,WA
2,0,4382,0,WA
2,0,4382,0,WA
2,0,4853,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
7,2,7479,152,WA
3,1,2750,259,WA
4,1,1820,152,WA
3,1,2750,259,WA
4,1,1720,152,WA
3,1,2750,259,WA
4,1,1920,152,WA
3,1,1900,259,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
3,0,10016,0,WA
3,0,14816,0,WA
3,0,10016,0,WA
3,0,10016,0,WA
5,3,5625,0,WA
5,3,5625,0,WA
5,3,5625,0,WA
5,3,5625,0,WA
4,1,600,383,WA
4,1,600,518,WA
4,1,0,518,WA
4,1,0,518,WA
2,0,5758,0,WA
2,0,5758,0,WA
2,0,5758,0,WA
2,0,5758,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,3419,0,WA
6,4,0,0,WA
6,4,0,0,WA
6,4,0,0,WA
6,4,0,0,WA
2,0,8750,0,WA
2,0,8750,0,WA
2,0,8750,0,WA
2,0,8750,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
2,0,9492,0,WA
2,0,9492,0,WA
2,0,9492,0,WA
2,0,9492,0,WA
3,1,8663,0,WA
3,1,8663,0,WA
3,1,8663,0,WA
3,1,8977,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
3,2,1600,0,WA
3,2,1600,0,WA
3,2,1600,0,WA
3,2,1600,0,WA
7,5,6600,0,WA
7,5,6600,0,WA
7,5,6600,0,WA
7,5,6600,0,WA
4,2,5076,0,WA
4,2,5076,0,WA
4,2,5166,0,WA
4,2,5871,0,WA
2,0,15083,0,WA
2,0,15083,0,WA
3,1,7083,0,WA
3,0,7083,0,WA
3,1,7083,0,WA
3,0,7083,0,WA
3,1,7083,0,WA
3,0,7083,0,WA
1,0,2500,0,WA
1,0,2500,0,WA
1,0,2500,0,WA
1,0,2500,0,WA
1,0,779,0,WA
1,0,779,0,WA
1,0,779,0,WA
1,0,779,0,WA
1,0,4706,0,WA
1,0,4706,0,WA
1,0,4706,0,WA
1,0,5882,0,WA
2,1,4600,0,WA
2,1,4600,0,WA
2,1,4600,0,WA
2,1,4600,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
4,2,16000,0,WA
4,2,16000,0,WA
4,2,16000,0,WA
4,2,16000,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
3,1,6720,0,WA
3,1,6720,0,WA
3,1,6720,0,WA
3,1,6900,0,WA
2,0,2500,0,WA
2,0,2500,0,WA
2,0,2500,0,WA
2,0,2500,0,WA
4,2,15013,0,WA
4,2,15013,0,WA
4,2,15013,0,WA
4,2,15013,0,WA
3,0,4768,0,WA
3,0,4768,0,WA
3,0,4768,0,WA
3,0,4768,0,WA
3,0,2203,155,WA
3,0,2203,155,WA
3,0,2203,155,WA
3,0,2203,155,WA
3,0,2320,155,WA
3,0,2320,155,WA
3,0,2203,155,WA
3,0,2203,155,WA
1,0,0,0,WA
2,0,11233,0,WA
1,0,0,0,WA
2,0,11233,0,WA
1,0,0,0,WA
2,0,11233,0,WA
1,0,0,0,WA
2,0,11233,0,WA
2,0,7833,0,WA
2,0,8333,0,WA
2,0,8333,0,WA
2,0,8333,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
2,0,4408,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
4,3,3846,0,WA
4,3,3846,0,WA
4,3,3846,0,WA
4,3,3846,0,WA
4,0,4358,0,WA
4,0,4358,0,WA
4,0,4358,0,WA
4,0,4358,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,5400,0,WA
1,0,5400,0,WA
1,0,5400,0,WA
1,0,5400,0,WA
1,0,779,0,WA
1,0,779,0,WA
2,0,520,0,WA
2,0,520,0,WA
2,0,400,0,WA
2,0,400,0,WA
4,2,6257,0,WA
4,2,6257,0,WA
4,2,6862,0,WA
4,2,6257,0,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
2,0,254,115,WA
3,1,1250,0,WA
2,0,1472,270,WA
3,1,1250,0,WA
2,0,1472,270,WA
3,1,1250,0,WA
2,0,1472,135,WA
3,1,1339,0,WA
2,0,1472,135,WA
3,0,14545,0,WA
3,0,14545,0,WA
3,0,14545,0,WA
2,0,5785,0,WA
2,0,9660,0,WA
2,0,9660,0,WA
4,2,7300,0,WA
4,2,7300,0,WA
4,2,7300,0,WA
4,2,7300,0,WA
2,0,7800,0,WA
2,0,7800,0,WA
2,0,7800,0,WA
2,0,7800,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
5,3,3613,0,WA
5,3,3537,0,WA
5,3,3613,0,WA
5,3,3329,0,WA
4,2,1628,433,WA
4,2,1628,433,WA
4,2,1628,433,WA
4,2,1628,433,WA
4,2,4220,0,WA
4,2,4140,0,WA
4,2,4140,0,WA
4,2,4140,0,WA
2,0,0,11,WA
2,0,0,11,WA
2,0,0,11,WA
2,0,0,11,WA
2,0,0,10,WA
2,0,0,10,WA
2,0,0,10,WA
2,0,0,10,WA
4,1,13383,0,WA
4,1,13383,0,WA
4,1,13383,0,WA
4,1,13383,0,WA
2,0,9677,0,WA
2,0,9677,0,WA
2,0,19977,0,WA
2,0,10277,0,WA
1,0,0,155,WA
5,3,8000,0,WA
1,0,0,155,WA
5,3,8000,0,WA
1,0,0,155,WA
5,3,8000,0,WA
1,0,0,155,WA
5,3,9500,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,4828,0,WA
1,0,4828,0,WA
1,0,4828,0,WA
1,0,4828,0,WA
1,0,0,10,WA
1,0,0,10,WA
1,0,0,10,WA
1,0,0,10,WA
3,0,6943,0,WA
3,0,6943,0,WA
3,0,6943,0,WA
3,0,6943,0,WA
4,2,11598,0,WA
4,2,3449,0,WA
4,2,3339,0,WA
4,2,3547,0,WA
2,1,471,0,WA
2,1,471,0,WA
2,1,588,0,WA
2,1,471,0,WA
2,0,5047,0,WA
2,0,5047,0,WA
2,0,5059,0,WA
2,0,3719,0,WA
2,0,1322,0,WA
2,0,1322,0,WA
2,0,1322,0,WA
2,0,1322,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,1226,0,WA
1,0,1226,0,WA
1,0,1247,0,WA
1,0,1247,0,WA
1,0,4583,0,WA
1,0,4583,0,WA
1,0,4583,0,WA
1,0,4583,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,1614,0,WA
1,0,1614,0,WA
1,0,1614,0,WA
1,0,1614,0,WA
4,1,5794,0,WA
4,1,5794,0,WA
4,1,5794,0,WA
4,1,5794,0,WA
2,0,4676,0,WA
2,0,4676,0,WA
2,0,4676,0,WA
2,0,4676,0,WA
2,0,4971,0,WA
2,0,4971,0,WA
2,0,4676,0,WA
2,0,4676,0,WA
1,0,0,0,WA
1,0,2767,0,WA
1,0,4000,0,WA
1,0,3000,0,WA
1,0,0,52,WA
1,0,0,52,WA
1,0,0,52,WA
1,0,0,52,WA
1,0,1015,0,WA
1,0,1015,0,WA
1,0,1015,0,WA
1,0,1015,0,WA
2,0,2815,200,WA
2,0,2815,200,WA
2,0,2815,200,WA
2,0,2815,200,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
3,2,5800,0,WA
3,2,5800,0,WA
3,2,5800,0,WA
3,2,5800,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
4,1,8423,0,WA
4,1,8423,0,WA
4,1,8423,0,WA
4,1,8423,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
1,0,0,0,WA
2,0,7950,0,WA
2,0,7950,0,WA
1,0,0,0,WA
2,0,7950,0,WA
2,0,7950,0,WA
1,0,0,0,WA
2,0,7950,0,WA
2,0,7950,0,WA
1,0,0,0,WA
2,0,7950,0,WA
2,0,7950,0,WA
3,1,12378,0,WA
3,1,12378,0,WA
3,1,12878,0,WA
3,1,13378,0,WA
3,1,3700,0,WA
3,1,3700,0,WA
3,0,3700,0,WA
3,0,3700,0,WA
3,1,0,264,WA
3,1,0,264,WA
3,1,0,264,WA
3,1,0,264,WA
3,1,17930,0,WA
3,0,17930,0,WA
3,1,17930,0,WA
3,0,17930,0,WA
3,1,18342,0,WA
3,0,18342,0,WA
3,1,17930,0,WA
3,0,17930,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
3,1,8733,0,WA
3,1,8889,0,WA
3,1,8889,0,WA
3,1,8889,0,WA
2,0,2944,0,WA
2,0,2944,0,WA
2,0,2944,0,WA
2,0,2944,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
2,0,2353,0,WA
2,0,2353,0,WA
2,0,2941,0,WA
2,0,2353,0,WA
4,0,8139,0,WA
4,0,8214,0,WA
4,0,8539,0,WA
4,0,8939,0,WA
3,1,5757,0,WA
1,0,6928,0,WA
3,1,6474,0,WA
1,0,6928,0,WA
3,1,6474,0,WA
1,0,6928,0,WA
3,1,9703,0,WA
1,0,6928,0,WA
1,0,2598,0,WA
2,0,6853,0,WA
2,0,6853,0,WA
1,0,2598,0,WA
2,0,3333,0,WA
2,0,3333,0,WA
1,0,2780,0,WA
2,0,3333,0,WA
2,0,3333,0,WA
1,0,2780,0,WA
2,0,6853,0,WA
2,0,6853,0,WA
2,0,7500,0,WA
2,0,7500,0,WA
2,0,8300,0,WA
2,0,8300,0,WA
2,0,8009,0,WA
2,0,8377,0,WA
2,0,8160,0,WA
2,0,8550,0,WA
2,0,5595,0,WA
2,0,5595,0,WA
2,0,6994,0,WA
2,0,5595,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,1,1462,100,WA
2,1,1462,100,WA
2,1,1462,0,WA
2,1,1462,0,WA
4,2,8333,0,WA
4,2,8333,0,WA
4,2,8333,0,WA
4,2,8333,0,WA
5,3,5224,0,WA
5,3,5224,0,WA
5,3,5224,0,WA
5,3,5224,0,WA
3,1,4752,0,WA
3,1,4752,0,WA
3,1,4752,0,WA
3,1,4752,0,WA
3,1,2195,0,WA
3,0,2195,0,WA
3,1,2195,0,WA
3,0,2195,0,WA
3,1,2195,0,WA
3,0,2195,0,WA
3,1,2245,0,WA
3,0,2245,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
4,2,14834,0,WA
4,2,14834,0,WA
4,2,14834,0,WA
4,2,14834,0,WA
1,0,0,41,WA
1,0,0,41,WA
1,0,0,41,WA
1,0,0,41,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,6561,0,WA
2,0,6561,0,WA
2,0,6829,0,WA
2,0,6734,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
5,3,3810,0,WA
5,3,3810,0,WA
5,3,3810,0,WA
5,3,3810,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
5,2,10131,0,WA
5,2,11191,0,WA
5,2,11191,0,WA
5,2,10791,0,WA
1,0,1800,0,WA
1,0,1800,0,WA
1,0,1800,0,WA
1,0,1800,0,WA
2,0,266,0,WA
2,0,266,0,WA
2,0,266,0,WA
2,0,266,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,1300,0,WA
1,0,1300,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,0,0,WA
2,0,5583,0,WA
2,0,5583,0,WA
2,0,5583,0,WA
2,0,5583,0,WA
4,2,6500,0,WA
4,2,6500,0,WA
4,2,6500,0,WA
4,2,6500,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
1,0,0,0,WA
8,5,0,400,WA
8,5,0,400,WA
8,5,1200,400,WA
2,0,0,0,WI
6,3,689,0,WI
6,0,689,0,WI
6,3,689,0,WI
6,0,689,0,WI
6,3,689,0,WI
6,0,689,0,WI
6,3,689,0,WI
6,0,689,0,WI
1,0,4069,0,WI
1,0,4069,0,WI
1,0,4069,0,WI
1,0,4069,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
3,1,3587,0,WI
3,0,3587,0,WI
3,1,3587,0,WI
3,0,3587,0,WI
3,1,3587,0,WI
3,0,3587,0,WI
3,1,3587,0,WI
3,0,3587,0,WI
5,3,1800,0,WI
5,3,1800,0,WI
5,3,1800,0,WI
5,3,1800,0,WI
2,0,6784,0,WI
2,0,6784,0,WI
2,0,6784,0,WI
2,0,6784,0,WI
4,2,1000,0,WI
4,0,1000,0,WI
4,2,1200,0,WI
4,0,1200,0,WI
4,2,2520,0,WI
4,0,2520,0,WI
5,3,2520,0,WI
5,0,2520,0,WI
2,1,700,0,WI
2,1,700,0,WI
2,1,1218,0,WI
2,1,1218,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
4,2,3420,0,WI
4,2,3420,0,WI
4,2,3420,0,WI
4,2,3420,0,WI
2,0,1100,0,WI
2,0,1100,0,WI
2,0,1100,0,WI
2,0,1100,0,WI
4,0,1682,0,WI
4,1,1682,0,WI
4,0,1382,50,WI
4,1,1382,50,WI
4,0,1382,50,WI
4,1,1382,50,WI
4,0,1382,50,WI
4,1,1382,50,WI
5,0,2884,0,WI
5,2,2884,0,WI
5,0,2884,0,WI
5,0,2884,0,WI
5,2,2884,0,WI
5,0,2884,0,WI
5,0,2884,0,WI
5,2,2884,0,WI
5,0,2884,0,WI
5,0,2884,0,WI
5,2,2884,0,WI
5,0,2884,0,WI
2,0,3125,0,WI
2,0,3125,0,WI
2,0,3125,0,WI
2,0,3125,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
4,1,9460,0,WI
4,1,9460,0,WI
4,1,9370,0,WI
4,1,9370,0,WI
1,0,3240,0,WI
1,0,3240,0,WI
1,0,3240,0,WI
1,0,3240,0,WI
2,0,3192,0,WI
2,0,3192,0,WI
2,0,3192,0,WI
2,0,2500,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
2,0,3299,0,WI
2,0,3204,0,WI
2,0,3204,0,WI
2,0,3204,0,WI
4,2,13349,0,WI
4,2,13349,0,WI
4,2,13349,0,WI
4,2,13349,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
2,0,11690,0,WI
2,0,5023,0,WI
2,0,5023,0,WI
2,0,5023,0,WI
1,0,1032,10,WI
1,0,112,10,WI
1,0,0,10,WI
1,0,0,10,WI
1,0,5750,0,WI
1,0,5750,0,WI
1,0,5750,0,WI
1,0,5750,0,WI
5,3,5856,0,WI
5,3,5856,0,WI
5,3,5856,0,WI
5,3,5856,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,10381,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
4,1,2102,0,WI
4,0,1602,0,WI
4,0,1602,0,WI
4,0,1962,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
3,0,2778,0,WI
3,0,2778,0,WI
3,0,2778,0,WI
3,0,2808,0,WI
2,0,3032,0,WI
2,0,3032,0,WI
2,0,3032,0,WI
2,0,3032,0,WI
2,0,3032,0,WI
2,0,3032,0,WI
4,0,3275,0,WI
4,0,3275,0,WI
4,0,3275,0,WI
4,0,3275,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,3833,0,WI
1,0,3833,0,WI
1,0,3833,0,WI
1,0,3833,0,WI
1,0,2625,0,WI
3,0,3273,0,WI
3,0,3273,0,WI
3,0,3273,0,WI
3,0,4173,0,WI
3,0,4173,0,WI
3,0,4173,0,WI
3,0,2448,0,WI
3,0,2448,0,WI
3,0,2448,0,WI
5,0,1079,348,WI
4,2,0,500,WI
5,0,1170,348,WI
4,2,0,500,WI
5,0,1602,348,WI
4,2,0,500,WI
5,0,1602,348,WI
5,3,0,500,WI
8,7,100,0,WI
2,0,686,0,WI
8,7,100,0,WI
2,0,686,0,WI
8,7,100,0,WI
2,0,858,0,WI
8,7,100,0,WI
2,0,686,0,WI
4,0,1083,0,WI
4,2,1083,0,WI
4,0,1083,0,WI
4,2,1083,0,WI
4,0,1083,0,WI
4,2,1083,0,WI
4,0,1383,0,WI
4,2,1383,0,WI
4,2,5373,0,WI
4,2,5373,0,WI
4,2,5373,0,WI
4,2,5373,0,WI
2,0,650,442,WI
2,0,650,442,WI
2,0,1082,442,WI
2,0,1082,442,WI
2,0,680,0,WI
2,0,600,0,WI
2,0,760,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
4,2,7595,0,WI
4,2,7595,0,WI
4,2,7595,0,WI
4,2,7595,0,WI
4,2,5402,0,WI
4,2,5402,0,WI
4,2,5402,0,WI
4,2,5402,0,WI
6,1,9074,0,WI
6,1,9074,0,WI
6,1,9074,0,WI
6,1,9074,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
5,3,5968,0,WI
5,3,5968,0,WI
5,3,5968,0,WI
5,3,5968,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
2,0,1104,0,WI
2,0,1104,0,WI
2,0,1104,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,1821,0,WI
2,0,1896,0,WI
2,0,1896,0,WI
2,0,1896,0,WI
4,2,2074,0,WI
4,0,2074,0,WI
3,0,4155,0,WI
3,0,4155,0,WI
4,2,2274,0,WI
4,0,2274,0,WI
3,0,3560,0,WI
3,0,3560,0,WI
4,2,2274,0,WI
4,0,2274,0,WI
3,0,3560,0,WI
3,0,3560,0,WI
4,2,2274,0,WI
4,0,2274,0,WI
3,0,3560,0,WI
3,0,3560,0,WI
4,2,5833,0,WI
4,2,5833,0,WI
4,2,5833,0,WI
4,2,5833,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,2013,0,WI
1,0,2013,0,WI
1,0,2017,0,WI
1,0,2013,0,WI
4,2,719,0,WI
4,0,719,0,WI
4,2,719,0,WI
4,0,719,0,WI
4,2,778,0,WI
4,0,778,0,WI
4,2,719,0,WI
4,0,719,0,WI
2,0,4200,0,WI
2,0,4200,0,WI
2,0,4200,0,WI
2,0,4200,0,WI
2,1,3308,0,WI
1,0,1300,0,WI
2,1,3308,0,WI
1,0,1300,0,WI
2,1,3308,0,WI
2,1,1300,0,WI
2,1,3819,0,WI
2,1,1000,0,WI
1,0,823,0,WI
1,0,3132,0,WI
1,0,3132,0,WI
1,0,2309,0,WI
3,0,10542,0,WI
3,0,10542,0,WI
3,0,10542,0,WI
3,0,10708,0,WI
3,1,38390,0,WI
3,1,37750,0,WI
3,1,38390,0,WI
3,1,38390,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
6,4,2680,0,WI
6,4,2680,0,WI
6,4,3350,0,WI
6,4,2010,0,WI
2,0,3414,0,WI
2,0,3414,0,WI
2,0,3414,0,WI
2,0,3414,0,WI
2,0,760,0,WI
2,0,760,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,1200,0,WI
2,0,1200,0,WI
2,0,1200,0,WI
2,1,0,248,WI
2,1,0,248,WI
2,1,667,248,WI
2,1,667,248,WI
1,0,3828,0,WI
1,0,3828,0,WI
1,0,0,0,WI
1,0,2333,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
2,0,7138,0,WI
4,2,3585,0,WI
4,0,3585,0,WI
4,2,3585,0,WI
4,0,3585,0,WI
4,2,3585,0,WI
4,0,3585,0,WI
4,2,3585,0,WI
4,0,3585,0,WI
5,3,5300,0,WI
5,3,5300,0,WI
5,3,5300,0,WI
5,3,5300,0,WI
2,0,1343,0,WI
2,0,1343,0,WI
2,0,1401,0,WI
2,0,1401,0,WI
2,0,1401,0,WI
2,0,1401,0,WI
2,0,1225,0,WI
2,0,1225,0,WI
2,0,5305,0,WI
2,0,5305,0,WI
2,0,5305,0,WI
2,0,4205,0,WI
2,0,7041,0,WI
2,0,7041,0,WI
2,0,7041,0,WI
2,0,7041,0,WI
2,0,6800,0,WI
2,0,5688,0,WI
2,0,5688,0,WI
2,0,6800,0,WI
5,4,2000,0,WI
5,4,2000,0,WI
5,4,2000,0,WI
5,4,2000,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
1,0,0,0,WI
3,0,2252,0,WI
3,0,2252,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
2,0,0,0,WI
1,0,0,10,WI
1,0,0,10,WI
1,0,0,10,WI
1,0,0,10,WI
2,0,2000,0,WI
2,0,2000,0,WI
2,0,2000,0,WI
2,0,2000,0,WI
2,0,0,0,WI
2,0,3976,0,WI
2,0,3976,0,WI
2,0,0,0,WI
2,0,3983,0,WI
2,0,3983,0,WI
2,0,0,0,WI
