"id","nearc4","ed76","age76","daded","momed","momdad14","sinmom14","step14","reg661","reg662","reg663","reg664","reg665","reg666","reg667","reg668","reg669","south66","work76","lwage76","black","smsa66r","wage76","kww","iq","marsta76"
1996,1,12,34,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.62007321,0,0,750,45,97,5
1997,1,11,32,2,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,0,577,38,98,1
1998,1,15,24,17,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.66642669,0,1,289,34,124,6
1999,1,12,25,15,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.41164605,1,1,224,31,NA,1
2000,1,10,24,15,9,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5.89440283,1,1,363,NA,NA,6
2001,1,10,26,9.94,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.433722,1,1,229,25,NA,5
2002,1,9,26,2,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.45532112,1,1,234,20,81,5
2003,1,14,24,9.94,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.14203741,1,1,465,NA,NA,1
2004,1,16,27,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,7.64156444,0,1,2083,34,60,4
2005,1,15,31,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.05678401,1,1,427,44,NA,1
2006,1,12,33,8,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.51914729,0,1,678,44,100,4
2007,1,13,27,18,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.74620319,0,0,313,30,84,6
2008,1,18,28,7,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.39859493,0,1,601,45,132,1
2009,1,10,33,6,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2146081,0,1,500,35,96,1
2010,1,12,28,6,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,0,1,375,35,100,6
2011,1,12,34,2,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.30991828,1,1,550,30,109,1
2012,1,17,28,9.94,12,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.5539334,1,0,702,41,NA,1
2013,1,16,33,9.94,14,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.43775165,1,1,625,34,84,1
2014,1,14,34,9.94,6,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.04737218,1,1,423,31,90,1
2015,1,11,28,9.94,8,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5.87211779,1,1,355,28,NA,1
2016,1,12,26,9,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.25190388,0,1,519,30,98,6
2017,1,14,24,9,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.88332239,0,1,359,40,120,1
2018,1,11,27,9.94,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5.85507192,1,1,349,26,63,1
2019,1,12,31,6,5,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.68017261,1,1,293,29,NA,1
2020,1,18,28,9.94,5,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.09356977,1,1,443,40,100,1
2021,1,6,34,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.59842196,1,1,270,20,NA,1
2022,1,14,28,16,13,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.95324333,0,0,385,36,110,1
2023,1,12,27,9.94,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.08221891,0,1,438,43,83,1
2024,1,11,30,9.94,10.25,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6.03308622,0,1,417,38,88,1
2025,1,11,31,6,10.25,0,0,0,0,0,0,0,0,1,0,0,0,1,1,6.17586727,0,1,481,41,98,1
2026,1,16,30,16,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.39024067,0,0,596,49,113,1
2027,1,12,28,3,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.39692966,1,1,600,22,103,1
2028,1,12,25,3,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,1,1,NA,24,61,1
2029,1,12,24,9.94,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,1,1,NA,12,NA,6
2030,1,14,27,9.94,9,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5.52146092,1,1,250,19,NA,6
2031,1,12,31,6,10,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.27476202,1,1,531,18,97,1
2032,1,12,26,6,10,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.38181602,1,1,591,17,NA,1
2033,1,12,33,9.94,10.25,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.22059017,1,1,503,32,76,1
2034,1,11,25,9.94,9,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.1633148,1,1,475,27,NA,1
2035,1,16,31,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.22548147,0,1,1374,44,126,4
2036,1,17,24,17,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,0,1,325,49,NA,6
2037,1,14,25,6,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,1,577,NA,108,1
2038,1,12,25,9.94,11,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.5539334,0,1,702,44,127,1
2039,1,17,29,18,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,31,96,1
2040,1,16,25,16,14,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.09582456,0,1,444,32,112,6
2041,1,13,27,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.32793678,1,1,560,29,99,5
2042,1,16,24,16,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,30,NA,6
2043,1,16,24,16,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,35,NA,6
2044,1,13,32,8,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.86901445,0,1,962,39,94,1
2045,1,12,26,9.94,7,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.7365723,0,1,310,28,NA,6
2046,1,17,33,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.14598447,0,1,1269,48,127,1
2047,1,16,28,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2146081,0,1,500,48,97,5
2048,1,16,30,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.36818719,0,0,583,52,114,6
2049,1,17,25,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,4.71849887,0,1,112,33,116,6
2050,1,14,33,13,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.51174533,0,1,673,45,125,1
2051,1,17,29,14,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.56164175,0,1,1923,43,104,1
2052,1,14,24,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99146455,1,1,400,27,NA,6
2053,1,12,25,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.13122649,1,1,460,27,99,1
2054,1,12,30,9.94,12,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5.50125821,1,1,245,NA,NA,6
2055,1,7,34,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,1,NA,NA,NA,5
2056,1,16,27,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.75257264,1,1,315,44,127,1
2057,1,14,26,8,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.46302946,0,1,641,37,103,1
2058,1,12,25,8,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.62007321,0,1,750,23,98,1
2059,1,15,28,18,18,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,44,104,1
2060,1,17,25,18,18,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.73009978,0,1,308,35,NA,1
2061,1,17,29,18,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.85793315,0,1,350,42,137,1
2062,1,18,27,18,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.13556489,0,1,462,32,137,5
2063,1,15,34,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.05098945,0,1,1154,51,103,1
2064,1,16,34,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,7.46622756,0,1,1748,44,111,1
2065,1,17,33,15,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.64509097,0,1,769,51,115,1
2066,1,15,29,12,11,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.59304453,0,0,730,42,109,1
2067,1,16,27,16,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,36,107,1
2068,1,17,25,12,16,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,26,NA,6
2069,1,18,30,16,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,53,132,1
2070,1,18,30,13,17,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.60123012,0,0,736,49,107,1
2071,1,16,25,14,13,0,0,1,0,0,0,0,0,0,1,0,0,1,1,6.2146081,0,0,500,34,128,1
2072,1,16,24,12,12,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5.89989735,0,0,365,36,123,4
2073,1,11,29,3,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,36,86,1
2074,1,13,24,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.80814249,0,0,333,25,91,1
2075,1,12,33,4,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.58063914,0,0,721,40,NA,1
2076,1,12,27,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.92692603,0,0,375,21,89,1
2077,1,12,26,9,5,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.52146092,0,0,250,31,NA,1
2078,1,17,30,4,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.88887796,0,0,361,34,87,1
2079,0,7,32,9.94,4,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.6454469,0,0,283,28,NA,1
2080,0,12,31,8,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,37,79,1
2081,0,12,34,9.94,18,0,1,0,0,0,0,0,0,1,0,0,0,1,1,6.02827852,0,0,415,37,NA,1
2082,0,12,33,8,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,32,90,1
2083,0,16,27,8,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.25766759,0,0,522,38,101,1
2084,0,12,33,11,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.55961524,0,0,706,33,90,1
2085,0,18,29,14,10.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,1,NA,43,102,1
2086,0,16,26,10,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.01371516,0,0,409,41,104,1
2087,0,12,24,7,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.03068526,0,0,416,39,105,1
2088,0,12,26,8,8,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,NA,100,1
2089,0,12,30,9.94,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.66695679,0,0,786,27,100,6
2090,0,13,32,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,0,NA,31,103,4
2091,0,16,27,12,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.35784227,0,1,577,40,111,1
2092,0,16,24,16,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.16961073,0,0,478,39,95,1
2093,0,17,27,13,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.43775165,0,1,625,44,125,6
2094,0,17,24,12,16,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.22455843,0,0,505,35,95,4
2095,0,12,32,1,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.65948222,0,0,287,37,NA,1
2096,0,12,24,6,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.2146081,0,0,500,24,NA,1
2097,0,8,27,7,8,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.2146081,0,0,500,34,NA,4
2098,0,12,27,7,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.85793315,0,0,350,22,NA,1
2099,0,13,24,12,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.13556489,0,0,462,34,NA,1
2100,0,13,30,6,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.30627529,1,0,548,29,NA,6
2101,0,12,28,6,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.54126355,1,0,255,32,NA,1
2102,0,12,26,6,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,1,0,NA,18,NA,6
2103,0,13,24,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.26149168,1,0,524,26,NA,6
2104,0,12,33,5,9,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.6767538,1,0,292,29,NA,1
2105,0,14,28,7,7,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.92692603,0,0,375,24,NA,1
2106,0,18,32,7,11,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.27098843,0,1,529,38,NA,6
2107,0,16,25,10,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.81234509,0,0,909,20,124,6
2108,0,9,28,9.94,7,0,1,0,0,0,0,0,0,1,0,0,0,1,1,5.86646806,0,1,353,30,NA,1
2109,0,10,25,8,10,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,1,NA,24,NA,1
2110,0,14,28,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,7.05185562,0,1,1155,41,107,1
2111,0,12,25,12,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,1,NA,29,95,1
2112,0,12,26,6,6,1,0,0,0,0,0,0,0,1,0,0,0,1,0,NA,0,1,NA,35,97,1
2113,0,8,34,9.94,10.25,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.52146092,0,1,250,22,NA,4
2114,0,13,28,12,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.66057515,0,1,781,35,107,1
2115,0,13,31,16,12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6.03068526,0,1,416,45,110,6
2116,1,14,34,9.94,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,38,93,1
2117,1,14,29,9.94,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,36,NA,1
2118,1,13,29,7,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.89715387,1,0,364,30,80,1
2119,1,13,27,9.94,11,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,27,91,1
2120,1,15,24,7,11,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,29,NA,1
2121,1,16,28,9.94,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.88053299,1,0,358,26,96,1
2122,1,7,31,9.94,2,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,1,0,300,16,NA,2
2123,1,14,25,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.26909628,0,0,528,32,102,1
2124,1,12,34,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.70044357,0,0,299,26,93,6
2125,1,8,32,0,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.10924758,1,0,450,33,NA,1
2126,1,14,25,6,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.29156914,1,0,540,20,NA,1
2127,1,8,29,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.26909628,0,0,528,26,NA,1
2128,1,11,25,1,6,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,25,NA,1
2129,1,12,30,9.94,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.64509097,0,0,769,36,81,1
2130,1,12,26,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.28826703,1,0,198,32,NA,6
2131,1,12,24,2,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99146455,1,0,400,22,NA,6
2132,1,12,28,9.94,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.62406523,1,0,753,26,NA,6
2133,1,12,24,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.09807428,1,0,445,20,NA,6
2134,1,9,30,3,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.48063892,1,0,240,18,NA,1
2135,1,3,25,9.94,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.11799381,1,0,167,6,NA,1
2136,1,12,24,9,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.09807428,0,0,445,36,NA,1
2137,1,10,26,3,4,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.52146092,1,0,250,8,NA,1
2138,1,12,26,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.1633148,0,0,475,36,99,1
2139,1,16,28,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.99146455,0,1,400,42,122,1
2140,1,18,24,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.98645201,0,0,398,38,94,6
2141,1,12,25,3,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.85793315,1,0,350,24,NA,1
2142,1,12,33,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.25958146,1,0,523,26,93,1
2143,1,10,31,4,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.59842196,1,0,270,31,NA,1
2144,1,9,30,9.94,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.7365723,1,0,310,20,NA,1
2145,1,6,31,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,1,0,300,NA,NA,2
2146,1,12,28,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.78382518,1,0,325,32,69,1
2147,1,12,24,18,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.80239476,0,1,900,28,NA,1
2148,0,18,34,6,8,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,48,117,1
2149,0,13,26,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.62007321,0,1,750,35,102,1
2150,0,13,25,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,36,95,1
2151,0,8,26,9.94,6,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.65248918,1,1,285,12,NA,1
2152,0,12,24,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.62762111,0,1,278,10,NA,1
2153,0,13,29,13,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.2146081,1,1,500,29,NA,1
2154,0,8,30,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.55108034,0,1,700,28,NA,1
2155,0,9,26,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.70378247,0,1,300,16,NA,1
2156,0,8,34,5,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.97126184,0,1,392,36,NA,1
2157,0,15,24,8,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,1,NA,14,NA,6
2158,0,12,34,5,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.23636959,0,1,511,44,95,1
2159,0,16,31,8,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43615037,0,1,624,37,98,6
2160,0,12,27,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.49716823,1,1,244,28,84,1
2161,0,12,27,7,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.89440283,0,1,363,30,88,1
2162,0,16,27,9.94,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.40687999,0,0,606,41,109,5
2163,0,12,25,9.94,9,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.63331843,0,1,760,32,115,1
2164,0,16,31,12,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,1,NA,44,128,1
2165,0,9,24,12,12,0,0,1,0,0,0,0,0,0,1,0,0,1,0,NA,0,1,NA,18,NA,1
2166,0,6,34,9.94,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,NA,1,1,NA,16,NA,1
2167,0,14,31,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.95324333,0,1,385,37,105,1
2168,0,13,25,9,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,34,87,1
2169,0,15,27,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,50,135,1
2170,0,12,32,8,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.20455776,1,1,495,27,NA,1
2171,0,16,27,8,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.71901315,0,0,828,38,90,1
2172,0,12,25,9.94,12,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.00141488,0,1,404,28,92,1
2173,0,15,27,10,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.58724866,0,1,267,27,113,6
2174,0,12,34,5,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.08677473,0,0,440,41,82,1
2175,0,16,25,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,NA,0,0,NA,36,134,1
2176,0,14,28,9.94,12,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.92692603,0,0,375,22,105,6
2177,0,10,24,2,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.70711026,0,0,301,22,NA,1
2178,0,12,34,8,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.48920493,0,0,658,36,95,1
2179,0,15,24,7,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.24222327,1,0,514,33,92,4
2180,0,12,26,9.94,7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.70378247,1,0,300,25,NA,6
2181,0,12,26,10,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5.43807931,1,0,230,24,NA,6
2182,0,10,31,9.94,10.25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.56068163,1,0,260,12,NA,6
2183,0,12,24,8,9,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5.72031178,1,0,305,16,NA,1
2184,0,8,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.06378521,1,0,430,21,NA,1
2185,0,8,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.56068163,1,0,260,12,NA,1
2186,0,16,24,12,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,0,0,577,36,140,6
2187,0,11,29,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.05208917,1,0,425,19,NA,1
2188,0,12,25,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.75257264,1,0,315,24,NA,1
2189,0,13,29,7,10,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.92692603,0,0,375,33,85,1
2190,0,9,33,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,1,0,500,23,NA,1
2191,0,12,25,1,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,0,0,500,30,116,4
2192,0,12,32,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.85793315,1,0,350,24,85,1
2193,0,10,29,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.26339826,1,0,525,20,85,1
2194,0,17,26,13,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,0,0,500,37,NA,1
2195,0,16,25,13,12,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.95324333,0,0,385,21,122,1
2196,1,9,25,12,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,4.60517019,1,1,100,25,NA,1
2197,1,15,26,6,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5.70378247,1,1,300,26,74,1
2198,1,12,24,6,7,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5.23644196,1,1,188,24,NA,6
2199,1,8,33,9.94,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,5.87211779,1,1,355,19,NA,1
2200,1,12,25,4,4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.58724866,1,1,267,19,110,1
2201,1,12,28,6,7,1,0,0,0,0,0,0,0,0,1,0,0,1,1,5.58724866,1,1,267,30,NA,1
2202,1,12,34,8,8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.37331979,0,1,586,38,NA,1
2203,1,12,24,9.94,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.92692603,1,0,375,27,NA,4
2204,1,9,26,9.94,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,33,NA,1
2205,1,6,30,9.94,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,1,0,NA,10,NA,6
2206,1,12,31,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.84643878,1,0,346,27,NA,5
2207,1,16,28,14,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.30078579,0,0,545,43,123,1
2208,1,14,25,14,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.33150185,0,0,562,31,122,1
2209,1,12,26,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.35784227,0,0,577,24,86,1
2210,1,16,24,16,16,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,35,NA,6
2211,1,15,26,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.79122146,0,0,890,30,80,1
2212,1,13,26,6,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43775165,0,0,625,30,96,1
2213,1,13,26,6,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.03068526,0,0,416,31,112,6
2214,1,6,31,4,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.52649486,0,0,683,28,NA,1
2215,0,11,30,9.94,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43775165,1,1,625,20,NA,1
2216,0,9,27,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,5.7365723,1,1,310,34,NA,6
2217,0,12,28,9.94,10.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.49828215,1,1,664,16,77,1
2218,0,16,24,18,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,1,NA,22,NA,6
2219,0,11,32,9.94,10.25,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.65599181,0,1,286,22,92,1
2220,0,12,26,9.94,10.25,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6.39692966,1,1,600,36,NA,1
2221,0,16,29,12,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.60934924,1,1,742,37,89,5
2222,0,11,27,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,5.4161004,1,1,225,28,NA,6
2223,0,12,34,9.94,8,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.43454652,0,1,623,41,87,1
2224,0,12,24,9.94,8,0,1,0,0,0,0,0,1,0,0,0,0,1,1,6.4019172,0,1,603,29,NA,6
2225,0,12,29,11,10,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.30991828,0,1,550,39,95,1
2226,0,12,29,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,0,0,NA,39,97,1
2227,0,16,27,10,12,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6.68586095,0,0,801,39,117,1
